95.112.161.159 - - [25/May/2017:06:57:15 +0200] "GET /static/autocomplete_light/text_widget.js HTTP/1.1" 200 3268 "https://sample-server/isec/task_1/" "Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; tb-webde/2.5.1; rv:11.0) like Gecko"
95.112.161.159 - - [25/May/2017:06:57:15 +0200] "GET /static/js/PluginDetect.js HTTP/1.1" 200 17310 "https://sample-server/isec/task_1/" "Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; tb-webde/2.5.1; rv:11.0) like Gecko"
95.112.161.159 - - [25/May/2017:06:57:15 +0200] "GET /static/js/browser_diagnosis.js HTTP/1.1" 200 2372 "https://sample-server/isec/task_1/" "Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; tb-webde/2.5.1; rv:11.0) like Gecko"
95.112.161.159 - - [25/May/2017:06:57:15 +0200] "GET /static/js/affected.js HTTP/1.1" 200 2452 "https://sample-server/isec/task_1/" "Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; tb-webde/2.5.1; rv:11.0) like Gecko"
95.112.161.159 - - [25/May/2017:06:57:15 +0200] "GET /static/img/hpi-claim_01.png HTTP/1.1" 200 3146 "https://sample-server/isec/task_1/" "Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; tb-webde/2.5.1; rv:11.0) like Gecko"
95.112.161.159 - - [25/May/2017:06:57:15 +0200] "GET /static/img/Logo.png HTTP/1.1" 200 7962 "https://sample-server/isec/task_1/" "Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; tb-webde/2.5.1; rv:11.0) like Gecko"
95.112.161.159 - - [25/May/2017:06:57:15 +0200] "GET /static/detect_tools/empty_gen.pdf HTTP/1.1" 200 1482 "https://sample-server/isec/task_1/" "Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; tb-webde/2.5.1; rv:11.0) like Gecko"
95.112.161.159 - - [25/May/2017:06:57:15 +0200] "GET /isec/checkMe/?browser=Explorer&ver=11.0&sys=Windows%207&plugins=Flash:13.0.0.214,Silverlight:5.1.30214.0 HTTP/1.1" 200 5954 "https://sample-server/isec/task_1/" "Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; tb-webde/2.5.1; rv:11.0) like Gecko"
95.112.161.159 - - [25/May/2017:06:57:16 +0200] "GET /isec/my_admin/jsi18n/ HTTP/1.1" 200 4553 "https://sample-server/isec/checkMe/?browser=Explorer&ver=11.0&sys=Windows 7&plugins=Flash:13.0.0.214,Silverlight:5.1.30214.0" "Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; tb-webde/2.5.1; rv:11.0) like Gecko"
95.112.161.159 - - [25/May/2017:06:57:16 +0200] "GET /static/img/startseite_blau.png HTTP/1.1" 200 655613 "https://sample-server/isec/checkMe/?browser=Explorer&ver=11.0&sys=Windows 7&plugins=Flash:13.0.0.214,Silverlight:5.1.30214.0" "Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; tb-webde/2.5.1; rv:11.0) like Gecko"
95.112.161.159 - - [25/May/2017:06:57:19 +0200] "GET /static/img/hpiicon.ico HTTP/1.1" 200 7115 "-" "Mozilla/5.0 (Windows NT 6.1; Win64; x64; Trident/7.0; tb-webde/2.5.1; rv:11.0) like Gecko"
95.112.161.159 - - [25/May/2017:06:57:40 +0200] "-" 408 5297 "-" "-"
95.112.161.159 - - [25/May/2017:06:57:49 +0200] "GET /isec/checkMe/?page=2&values=[('browser',%20u'Explorer'),%20('sys',%20u'Windows%207'),%20('ver',%20u'11.0'),%20('plugins',%20u'Flash:13.0.0.214,Silverlight:5.1.30214.0')] HTTP/1.1" 200 6106 "https://sample-server/isec/checkMe/?browser=Explorer&ver=11.0&sys=Windows 7&plugins=Flash:13.0.0.214,Silverlight:5.1.30214.0" "Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; tb-webde/2.5.1; rv:11.0) like Gecko"
95.112.161.159 - - [25/May/2017:06:57:49 +0200] "GET /isec/my_admin/jsi18n/ HTTP/1.1" 200 4553 "https://sample-server/isec/checkMe/?page=2&values=[('browser', u'Explorer'), ('sys', u'Windows 7'), ('ver', u'11.0'), ('plugins', u'Flash:13.0.0.214,Silverlight:5.1.30214.0')]" "Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; tb-webde/2.5.1; rv:11.0) like Gecko"
95.112.161.159 - - [25/May/2017:06:57:58 +0200] "GET /isec/checkMe/?browser=Explorer&ver=11.0&sys=Windows%207&plugins=Flash:13.0.0.214,Silverlight:5.1.30214.0 HTTP/1.1" 200 6154 "https://sample-server/isec/task_1/" "Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; tb-webde/2.5.1; rv:11.0) like Gecko"
95.112.161.159 - - [25/May/2017:06:57:58 +0200] "GET /isec/my_admin/jsi18n/ HTTP/1.1" 200 4553 "https://sample-server/isec/checkMe/?browser=Explorer&ver=11.0&sys=Windows 7&plugins=Flash:13.0.0.214,Silverlight:5.1.30214.0" "Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; tb-webde/2.5.1; rv:11.0) like Gecko"
